prix,Taxes_municipales,Taxes_scolaires,Electricite,Assurances,ville,region,adresse,chambres,salle_de_bain,salle_d_eau,etage,Aire_habitable,Taille_du_terrain
1100000.0,481718.0,92144.0,312000.0,103800.0,Mercier / Hochelaga / Maisonneuve,Montréal / l'Île,"1640, rue de Beaurivage",3.0,2.0,1.125,1.60799591263252,1502.0240125843316,4449.8
249900.0,139418.0,21826.0,65000.0,103800.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),"105-517, rue Varennes",2.0,1.0,1.125,3.0,846.0,3.2579418905316664e+16
65999999.0,234500.0,5600.0,120000.0,103800.0,Lachute,Laurentides,"105, rue Gilles-Filiatrault",1.0,1.0,1.125,2.0,288.0,16000.0
275000.0,269960.0,33408.0,212800.0,103800.0,St-Isidore,Chaudière-Appalaches,"314, rue Fortier",3.0,1.0,1.0,1.0,950.0,17140.0
500000.0,390200.0,40700.0,175000.0,45800.0,St-Augustin-De-Desmaures,Québec Rive-Nord,"160, rue Pierre-Constantin",3.0,1.0,1.0,2.0,1404.0,5993.0
450000.0,295759.0,48675.0,187499.0,161974.0,L'Assomption,Lanaudière,"757, rue Masse",3.0,1.0,1.0,2.0,1177.57,2906.26
475000.0,384046.0,28145.0,342000.0,166600.0,St-Cyrille-De-Wendover,Centre-du-Québec,"1650, rue du Ruisseau",5.0,3.0,1.125,1.0,2040.0,14488.0
2999999.0,269960.0,27583.0,170000.0,103800.0,Ste-Croix,Chaudière-Appalaches,"6780, route Marie-Victorin",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,3935000.0
500000.0,236213.0,23327.0,170000.0,103800.0,Ville-Marie (Centre-Ville et Vieux Mtl),Montréal / l'Île,"462-1077, rue Saint-Mathieu",1.0,1.0,1.125,1.0,872.0,872.0
480000.0,394800.0,36500.0,170000.0,25600.0,Ste-Foy,Québec Rive-Nord,"304-909, rue Laudance",3.0,1.0,1.0,1.0,1735.12,3.2579418905316664e+16
600000.0,269960.0,27583.0,170000.0,103800.0,Ahuntsic / Cartierville,Montréal / l'Île,"10207, rue Romuald-Trudeau",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,6000.0
650000.0,310512.0,56920.0,193000.0,103800.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),"2500, rue Lincourt",4.0,2.0,1.0,2.0,1770.0,4500.0
650000.0,1364850.0,76000.0,170000.0,190000.0,Rosemont / La Petite Patrie,Montréal / l'Île,"4035, rue Beaubien",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,2580.0
195000.0,313900.0,59900.0,170000.0,103800.0,Chicoutimi (Chicoutimi-Nord),Saguenay-Lac-Saint-Jean,"2707-2709, rue Rousel",4.0,2.0,1.125,1.60799591263252,1502.0240125843316,4488.55
174000.0,269960.0,27583.0,170000.0,103800.0,Chicoutimi (Laterrière),Saguenay-Lac-Saint-Jean,"4278, chemin Saint-Paul",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,30000.0
78000.0,94600.0,27583.0,170000.0,103800.0,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,"898, boulevard Saguenay Ouest",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,11115.9
499000.0,450965.0,61378.0,289000.0,39600.0,Ste-Foy,Québec Rive-Nord,"2645A, rue Jean-Brillant",5.0,2.0,1.125,1.0,1500.0,4962.0
999000.0,407264.0,67466.0,358631.0,94500.0,Chelsea,Outaouais,"43, chemin de l'Héritage",4.0,2.0,1.125,2.0,1502.0240125843316,65812.7
618000.0,299297.0,36393.0,125700.0,103800.0,Rosemont / La Petite Patrie,Montréal / l'Île,"B-5700, avenue Christophe-Colomb",3.0,1.0,1.125,1.0,1165.0,787.38
299000.0,294840.0,51150.0,170000.0,117500.0,St-Nicolas,Québec Rive-Sud (Lévis),"827-827A, rue des Pruches",6.0,2.0,1.125,1.60799591263252,1502.0240125843316,8177.34
490000.0,275300.0,38000.0,185000.0,80700.0,East Angus,Estrie,"10, rue Lamoureux",5.0,3.0,1.125,2.0,1408.0,7750.02
725000.0,309915.0,72907.0,170000.0,103800.0,Chomedey,Laval,"1493, rue Deyglun",3.0,1.0,1.0,1.0,2000.0,6000.0
799000.0,145000.0,29000.0,28000.0,57500.0,Brossard,Montérégie (Rive-Sud Montréal),"5545, avenue Bienville",4.0,2.0,1.125,1.0,864.0,4956.0
599999.0,256748.0,26276.0,170000.0,103800.0,Mont-Laurier,Laurentides,"1688, montée des Venne",5.0,2.0,1.125,2.0,2912.0,3003767.4
1500000.0,471200.0,62500.0,740000.0,103800.0,Lambton,Estrie,"721, route 263",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,129156.16
955000.0,408300.0,105600.0,250000.0,60000.0,Ste-Dorothée,Laval,"514, rue Sauvalle",3.0,2.0,1.0,2.0,2500.0,5455.0
460000.0,496500.0,43300.0,116000.0,76600.0,St-Jean-Baptiste,Québec Rive-Nord,"594, rue Saint-Gabriel",6.0,2.0,1.0,3.0,1277.0,792.0
199000.0,469100.0,59500.0,105100.0,76600.0,Chambord,Saguenay-Lac-Saint-Jean,"105, chemin du Parc-Municipal",2.0,1.0,1.125,1.0,875.0,18582.81
230000.0,180800.0,11000.0,60000.0,103800.0,Rimouski (Rimouski),Bas-Saint-Laurent,"459, rue du Chanoine-Pagé",2.0,1.0,1.0,1.0,1502.0240125843316,8650.0
400000.0,136400.0,28200.0,44000.0,103800.0,Brossard,Montérégie (Rive-Sud Montréal),"4-2215, boulevard Napoléon",2.0,1.0,1.125,2.0,779.0,3.2579418905316664e+16
500000.0,122877.0,31985.0,100000.0,100000.0,St-Cuthbert,Lanaudière,"3371, Grand Rang Sainte-Catherine",3.0,1.0,1.0,2.0,1800.0,63000.0
480000.0,360000.0,48500.0,8000.0,156000.0,Limoilou,Québec Rive-Nord,"1085, rue d'Aiguebelle",2.0,1.0,1.125,1.60799591263252,1502.0240125843316,2006.0
1467000.0,269960.0,27583.0,320000.0,103800.0,St-Lucien,Centre-du-Québec,"122, rue Tremblay",3.0,1.0,1.125,2.0,2728.0,51720.59
500000.0,598000.0,27583.0,300000.0,90000.0,Gatineau (Aylmer),Outaouais,"56, rue de la Cédrière",3.0,1.0,1.0,2.0,2045.14,9575.57
799000.0,415383.0,75667.0,170000.0,120372.0,Rosemont / La Petite Patrie,Montréal / l'Île,"2540-2542, boulevard Rosemont",3.0,3.0,1.125,1.60799591263252,1502.0240125843316,1792.0
499990.0,314800.0,77900.0,170000.0,103800.0,Ste-Dorothée (Îles-Laval),Laval,"71-73, chemin du Tour",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,17772.0
875000.0,269960.0,27583.0,170000.0,103800.0,Sillery,Québec Rive-Nord,1280-1282-1284-1286 AV MAGUIRE,3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,4080.6
500000.0,234000.0,31500.0,170000.0,103800.0,Sorel-Tracy,Montérégie (Rive-Sud Montréal),"2195, rue des Sapins",2.0,2.0,1.0,2.0,1000.0,4560.0
499000.0,239600.0,38800.0,120000.0,45000.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),"1354, rue de la Providence",2.0,1.0,1.0,2.0,1200.0,2067.0
525000.0,262158.0,40794.0,300000.0,104400.0,St-Dominique,Montérégie (Rive-Sud Montréal),"1162, rue des Vallées",5.0,2.0,1.125,1.0,1201.0,6904.0
455000.0,262700.0,54100.0,327600.0,103800.0,Sherbrooke (Rock Forest),Estrie,"1452, rue du Madrid",4.0,2.0,1.125,1.0,768.0,6500.0
399000.0,293500.0,30200.0,170000.0,103800.0,Beaupré,Québec Rive-Nord,"102, rue de la Seigneurie",3.0,2.0,1.125,2.0,1644.0,3026.81
300000.0,252649.0,19841.0,123400.0,103800.0,Ste-Brigitte-De-Laval,Québec Rive-Nord,"198, rue des Matricaires",2.0,1.0,1.0,1.0,1120.0,3812.0
469900.0,411200.0,37700.0,280000.0,155400.0,Fossambault-Sur-Le-Lac,Québec Rive-Nord,"13, rue du Vieux-Fourneau",4.0,2.0,1.0,2.0,1680.0,8552.0
949000.0,269960.0,27583.0,170000.0,103800.0,Terrebonne (Terrebonne),Lanaudière,"730, rue Emilie-Mondor",4.0,3.0,1.0,2.0,1502.0240125843316,5200.0
597000.0,223500.0,31000.0,177000.0,103800.0,Mascouche,Lanaudière,"1131, avenue Lafleur",4.0,1.0,1.125,1.0,768.0,7430.0
160000.0,162500.0,12700.0,230000.0,103800.0,Donnacona,Portneuf,"270, avenue Sainte-Agnès",3.0,1.0,1.0,2.0,1300.0,3422.899
399000.0,300300.0,35000.0,120000.0,60000.0,Lebourgneuf,Québec Rive-Nord,"1592, rue Antoinette-De-Pons",3.0,2.0,1.0,2.0,1300.0,3.2579418905316664e+16
399000.0,137400.0,37300.0,280000.0,103800.0,Ste-Marcelline-De-Kildare,Lanaudière,"337, chemin Lac-Ducharme",3.0,1.0,1.125,1.60799591263252,1200.0,74168.0
769000.0,383773.0,27583.0,170000.0,103800.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),"382, rue de la Vérendrye",3.0,1.0,1.0,2.0,1600.0,6124.0
550000.0,573899.0,38998.0,352512.0,204484.0,Montmagny,Chaudière-Appalaches,"224, rue Jean-Guyon",7.0,4.0,1.125,1.0,2365.0,18396.0
229000.0,228000.0,40000.0,120000.0,103800.0,Val-Bélair,Québec Rive-Nord,"1284, rue Courteline",3.0,1.0,1.0,2.0,1025.0,1959.03
460000.0,232605.0,31500.0,260000.0,100596.0,Ste-Geneviève-De-Berthier,Lanaudière,"223, route Nationale",2.0,1.0,1.0,2.0,1655.0,10000.0
250000.0,269960.0,27583.0,170000.0,103800.0,Ste-Catherine-de-la-JC,Québec Rive-Nord,", route Montcalm",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,885402.68
119900.0,269960.0,27583.0,170000.0,103800.0,Val-Des-Monts,Outaouais,"40, chemin de la Péninsule",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,40009.0
314000.0,182121.0,42741.0,170000.0,103800.0,St-Étienne-De-Lauzon,Québec Rive-Sud (Lévis),"4639, route des Rivières",3.0,2.0,1.125,1.0,1502.0240125843316,25000.0
230000.0,360000.0,40000.0,170000.0,103800.0,Montmagny,Chaudière-Appalaches,"104, avenue Sainte-Julie",8.0,4.0,2.0,1.60799591263252,1502.0240125843316,6000.0
438520.0,230904.0,29402.0,25500.0,103800.0,Sherbrooke (Mont-Bellevue),Estrie,"1260, rue Lalemant",7.0,3.0,1.0,1.0,1236.77,4999.84
650000.0,269960.0,29723.0,295764.0,103800.0,Lac-Des-Ecorces,Laurentides,"109, Montée Foisy",5.0,2.0,1.0,2.0,1808.34,40103.0
785000.0,876798.0,109045.0,214200.0,272573.0,St-Jean-Chrysostome,Québec Rive-Sud (Lévis),"729, avenue Taniata",3.0,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,9110.57
1199000.0,269960.0,27583.0,170000.0,103800.0,St-Nicolas,Québec Rive-Sud (Lévis),"1074, rue des Îles-du-Vent",5.0,3.0,2.0,2.0,4105.0,15250.0
184500.0,371731.0,38700.0,262700.0,156300.0,Baie-Comeau,Côte-Nord,"1006, rue de Dieppe",5.0,3.0,1.0,1.60799591263252,1502.0240125843316,6674.2102
1150000.0,269960.0,27583.0,170000.0,103800.0,St-Hyacinthe,Montérégie (Rive-Sud Montréal),1045-1055 rue des Cascades,7.0,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,6500.0
375000.0,269960.0,27583.0,170000.0,103800.0,Ste-Adèle,Laurentides,"899-901, rue Valiquette",5.0,2.0,1.125,1.60799591263252,1502.0240125843316,4185.0
718500.0,214400.0,94000.0,248700.0,103800.0,Ste-Mélanie,Lanaudière,"1091, chemin du Lac Nord",4.0,2.0,2.0,2.0,3381.0,137068.0
195000.0,269960.0,27583.0,120000.0,103800.0,Vieux-Québec,Québec Rive-Nord,"1-34, rue Couillard",2.0,1.0,1.125,1.60799591263252,664.0,1829.0
649000.0,426438.0,92600.0,140000.0,133100.0,Berthierville,Lanaudière,"680, rue de Frontenac",5.0,3.0,3.0,1.60799591263252,1502.0240125843316,10000.0
100000.0,269960.0,27583.0,170000.0,103800.0,Ste-Brigitte-De-Laval,Québec Rive-Nord,"8A, rue Clavet",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,10775.0
725000.0,267000.0,45200.0,260000.0,230000.0,Rigaud,Montérégie Ouest,"27, chemin de la Baie-Quesnel",4.0,2.0,1.125,1.0,1119.0,32000.0
1029000.0,174300.0,17900.0,149700.0,103800.0,Low,Outaouais,"320, chemin Fieldville",4.0,3.0,1.125,1.0,1996.0,2249438.41
400000.0,238548.0,18603.0,141500.0,46000.0,Sherbrooke (Rock Forest),Estrie,"3692, rue de Tourville",3.0,1.0,1.0,2.0,1226.0,4731.81
399000.0,190413.0,39262.0,170000.0,103800.0,Saint-Laurent,Montréal / l'Île,"504-740, boulevard Montpellier",2.0,1.0,1.125,16.0,950.0,3.2579418905316664e+16
190000.0,173400.0,16970.0,170000.0,103800.0,Mont-Joli,Bas-Saint-Laurent,"1717, rue Richard",4.0,2.0,1.125,2.0,917.561,6001.0
600000.0,184512.0,57498.0,138000.0,103800.0,Chomedey,Laval,"2085, rue Goyer",4.0,2.0,1.0,2.0,1200.18,2726.5
464000.0,269960.0,27583.0,170000.0,103800.0,Cap-Rouge,Québec Rive-Nord,"706-1480, rue des Maires-Lessard",2.0,2.0,1.125,1.0,1278.0,3.2579418905316664e+16
180000.0,191479.0,27591.0,140000.0,98100.0,Dolbeau-Mistassini,Saguenay-Lac-Saint-Jean,"107, avenue Boivin",5.0,1.0,1.0,2.0,1154.0,8311.89
140000.0,200000.0,20000.0,154800.0,148000.0,Dolbeau-Mistassini,Saguenay-Lac-Saint-Jean,"A-107, avenue Boivin",2.0,1.0,1.125,1.0,1527.4,5408.87
1498000.0,458669.0,91441.0,190000.0,229806.0,Le Plateau-Mont-Royal,Montréal / l'Île,"5828-5830, rue Waverly",11.0,2.0,1.125,1.60799591263252,1502.0240125843316,2200.0
499900.0,297819.0,31241.0,95112.0,103800.0,Gatineau (Gatineau),Outaouais,"179, rue des Percherons",4.0,2.0,1.125,1.60799591263252,1039.0,5070.0
29800.0,21853.0,4200.0,170000.0,103800.0,St-Gedeon-De-Beauce,Chaudière-Appalaches,", 10e Avenue Nord",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,10000.0
135000.0,71666.0,3323.0,170000.0,103800.0,Ste-Marie,Chaudière-Appalaches,"2555, rang Saint-Gabriel Nord",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,37176.0
229000.0,269960.0,27583.0,170000.0,103800.0,Ste-Foy,Québec Rive-Nord,"1070, rue de Dijon",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,3814.0
1799999.0,596563.0,70896.0,170000.0,103800.0,Villeray / St-Michel / Parc-Extension,Montréal / l'Île,"7361, rue Saint-Denis",4.0,1.0,1.125,1.60799591263252,1502.0240125843316,2250.0
275000.0,286248.0,48946.0,140000.0,100000.0,St-Isidore,Chaudière-Appalaches,"107, rue des Alouettes",3.0,2.0,1.0,1.0,1575.0,10989.95
460000.0,127956.0,23699.0,85000.0,103800.0,Brossard,Montérégie (Rive-Sud Montréal),"405-6250, boulevard Chevrier",1.0,1.0,1.125,4.0,720.0,3.2579418905316664e+16
359000.0,252800.0,13400.0,7500.0,103800.0,Lac-St-Paul,Laurentides,"373, rue Principale",4.0,2.0,1.125,1.0,960.0,13500.0
399500.0,307956.0,21006.0,255896.0,103800.0,Port-Cartier,Côte-Nord,"40, rue Doyle",4.0,2.0,1.0,1.0,2640.0,6575.67
75000.0,269960.0,27583.0,170000.0,103800.0,St-Alphonse-Rodriguez,Lanaudière,rue des Coteaux,3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,35000.0
1250000.0,230500.0,27583.0,400000.0,397300.0,St-Joseph-De-Lepage,Bas-Saint-Laurent,"199, 4e Rang Ouest",6.0,4.0,1.0,3.0,3600.0,4894995.92
340000.0,31783.0,2500.0,170000.0,103800.0,Val-Des-Lacs,Laurentides,", chemin Dion",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,134234.57
340000.0,256100.0,46600.0,247797.0,103800.0,Les Saules,Québec Rive-Nord,"840, avenue Dandrieu",3.0,1.0,1.125,1.0,960.0,3999.87
1450000.0,269960.0,27583.0,170000.0,103800.0,Vieux-Québec,Québec Rive-Nord,"847, rue Saint-Jean",4.0,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,1223.86
899000.0,304441.0,31580.0,274000.0,185500.0,St-Joseph-De-Coleraine,Chaudière-Appalaches,"561, chemin du Barrage",4.0,3.0,1.0,2.0,2908.0,2730000.0
998000.0,1000000.0,300000.0,150000.0,103800.0,Le Plateau-Mont-Royal,Montréal / l'Île,"A-3818, rue Berri",2.0,2.0,1.125,2.0,1500.0,1470.0
1959000.0,236837.0,47940.0,137200.0,103800.0,Ste-Catherine-De-Hatley,Estrie,"630, chemin du Ruisseau",3.0,1.0,1.0,1.0,1768.0,1084558.7
649000.0,313200.0,38900.0,60000.0,80000.0,Gatineau (Hull),Outaouais,"125, rue Marcel-Chaput",3.0,1.0,1.0,2.0,1525.0,3788.9
500000.0,292000.0,31000.0,300000.0,103800.0,St-Pascal-De-Kamouraska,Bas-Saint-Laurent,"930, route Bélanger",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,33300.0
650000.0,430000.0,110000.0,480000.0,120000.0,Lévis,Québec Rive-Sud (Lévis),"94, rue des Chanterelles",3.0,2.0,1.0,2.0,1976.0,7500.0
499999.0,234000.0,68000.0,170000.0,103800.0,St-Gilles,Chaudière-Appalaches,"1055, rang Saint-Pierre Sud",3.0,1.6717671421997238,1.125,1.0,1200.0,85000.0
350000.0,210600.0,44076.0,170000.0,103800.0,Charlesbourg,Québec Rive-Nord,"655, rue Marie-Claire",4.0,2.0,1.125,1.0,1200.0,3.2579418905316664e+16
335000.0,269960.0,27583.0,170000.0,103800.0,St-Nicolas,Québec Rive-Sud (Lévis),"222, rue de la Mission",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,13900.0
425000.0,195131.0,54185.0,143580.0,43200.0,Kingsey Falls,Centre-du-Québec,"331, rue Roux",4.0,2.0,1.125,1.0,1506.95,14154.54
599000.0,480000.0,87569.0,407800.0,332400.0,L'Anse-St-Jean,Saguenay-Lac-Saint-Jean,"364, chemin Périgny",4.0,2.0,1.125,2.0,2542.97,4570005.47
117000.0,43852.0,8829.0,170000.0,103800.0,Hébertville,Saguenay-Lac-Saint-Jean,"100, chemin Lessard",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,61566.34
1149000.0,269960.0,27583.0,170000.0,103800.0,La Conception,Laurentides,", chemin des Ormes",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,1589940.0
699000.0,399345.0,73000.0,144000.0,103800.0,Gatineau (Masson-Angers),Outaouais,"35, rue Georges",3.0,1.0,1.0,2.0,1698.0,11667.0
2100000.0,269960.0,27583.0,170000.0,103800.0,Ville-Marie (Centre-Ville et Vieux Mtl),Montréal / l'Île,"4803-1288, avenue des Canadiens-de-Montréal",3.0,2.0,1.0,50.0,2056.0,3.2579418905316664e+16
799000.0,352663.0,67548.0,170000.0,103800.0,Rivière des Prairies,Montréal / l'Île,"12311, avenue Léopold-Houle",4.0,2.0,1.125,1.60799591263252,1502.0240125843316,4966.0
139995.0,269960.0,27583.0,170000.0,103800.0,L'Ange-Gardien,Québec Rive-Nord,"6326, boulevard Saint-Anne",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,8208.0
329000.0,269960.0,27583.0,170000.0,103800.0,Vieux-Québec,Québec Rive-Nord,"97, rue Saint-Paul",1.0,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,938.0
184500.0,215800.0,25700.0,100000.0,103800.0,L'Ancienne-Lorette,Québec Rive-Nord,"3-1138, rue Saint-Paul",3.0,1.0,1.125,1.0,1134.0,1875.6
299000.0,294000.0,24000.0,170000.0,26400.0,Saint-Sacrement,Québec Rive-Nord,"509-1195, rue Louis Adolphe Robitaille",1.0,1.0,1.125,3.0,761.0,3.2579418905316664e+16
415.0,269960.0,27583.0,170000.0,103800.0,St-Apollinaire,Chaudière-Appalaches,", rue Laurier",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,647718.0
295000.0,220000.0,30000.0,170000.0,103800.0,Ste-Angèle-De-Merici,Bas-Saint-Laurent,"553, avenue de la Vallée",4.0,2.0,1.0,218.0,1728.0,18000.0
430.0,269960.0,27583.0,170000.0,103800.0,Beaumont,Chaudière-Appalaches,", côte des Pionniers",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,30769.71
165000.0,269960.0,27583.0,170000.0,103800.0,Sept-Iles,Côte-Nord,"879, avenue Cartier",3.0,1.0,1.125,1.0,1300.0,8850.0
315000.0,365100.0,84200.0,180000.0,45000.0,Valcourt,Estrie,"871, place André-Marcoux",5.0,2.0,1.125,1.0,1396.0,12257.94
389900.0,221062.0,11345.0,289104.0,103800.0,Ste-Anne-de-Beaupré,Québec Rive-Nord,"9873, avenue Royale",4.0,1.0,3.0,2.0,1502.0240125843316,7406.65
500000.0,290284.0,54093.0,123600.0,70428.0,Les Saules,Québec Rive-Nord,"1835, avenue Verlaine",3.0,1.0,1.0,2.0,1200.0,1800.0
299000.0,176071.0,51162.0,170000.0,103800.0,Charlemagne,Lanaudière,"102-61, rue Quintal",2.0,1.0,1.125,1.0,896.0,3.2579418905316664e+16
700000.0,266800.0,75000.0,248300.0,112500.0,Terrebonne (Terrebonne),Lanaudière,"4760, rue de Boucherville",3.0,2.0,1.125,1.0,1225.04,6000.0
500000.0,363595.0,45963.0,170000.0,103800.0,Hemmingford,Montérégie (Rive-Sud Montréal),"501, rue Frontière",5.0,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,6641.0
485000.0,240256.0,74015.0,170000.0,103800.0,Chertsey,Lanaudière,"3565, chemin de la Grande-Vallée",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,36000.0
999999.0,224927.0,15599.0,170000.0,103800.0,Sherbrooke (Mont-Bellevue),Estrie,"1851, rue d'Orléans",2.0,1.0,1.0,1.0,750.0,5000.0
189900.0,36356.0,15419.0,170000.0,103800.0,L'Épiphanie,Lanaudière,"65, rang du Bas-de-l'Achigan",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,49698.1884
75000.0,269960.0,27583.0,170000.0,103800.0,Portneuf-sur-mer,Côte-Nord,"427, rue Principale",3.3750426961174997,1.0,1.125,1.0,1502.0240125843316,25524.46
315000.0,200070.0,26000.0,170000.0,103800.0,St-Augustin-De-Desmaures,Québec Rive-Nord,"2029, 15e Avenue",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,43420.0
550000.0,550000.0,48000.0,600000.0,300000.0,Shawinigan (Grand-Mère),Mauricie,"736, avenue de Grand-Mère",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,8948.3524
850000.0,330119.0,45000.0,170000.0,103800.0,Val-Des-Monts,Outaouais,"95, rue Mitchell",4.0,2.0,2.0,1.0,1605.0,54450.0
99000.0,269960.0,27583.0,170000.0,103800.0,ND-De-Montauban,Mauricie,"449, route Rousseau",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,80000.0
1800000.0,269960.0,27583.0,170000.0,103800.0,St-Cyrille-De-Wendover,Centre-du-Québec,", boulevard Terra-Jet",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,154000.0
450000.0,297300.0,65894.0,193100.0,103800.0,Beauport,Québec Rive-Nord,"61, rue Armand-Buteau",5.0,2.0,1.125,2.0,1560.0,5397.0
350000.0,253000.0,50000.0,140000.0,103800.0,St-Nicolas,Québec Rive-Sud (Lévis),"1203, rue des Merisiers",3.0,1.0,1.0,2.0,1319.98,9441.03
374500.0,318070.0,28000.0,270000.0,155000.0,Beauport,Québec Rive-Nord,"60, rue Latouche",7.0,2.0,1.0,3.0,1502.0240125843316,6477.5533
450.0,269960.0,27583.0,170000.0,103800.0,La Malbaie,Charlevoix,"940, Chemin des Falaises",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,300000.0
699500.0,155900.0,40400.0,240000.0,103800.0,Rawdon,Lanaudière,"3124, rue Beach",3.0,1.0,1.0,1.0,1360.0,10000.0
390000.0,209482.0,26202.0,332000.0,157500.0,St-Donat,Lanaudière,"5, chemin Saint-Pierre",3.0,1.0,1.0,2.0,2038.47,40330.22
899000.0,331100.0,61800.0,252000.0,103800.0,Rivière des Prairies,Montréal / l'Île,"12800, place Edouard Kelly",3.0,2.0,1.0,2.0,1700.0,4080.0
599000.0,181337.0,30503.0,281205.0,328921.0,St-Jean-De-Matha,Lanaudière,"1026, Chemin de la Belle-Montagne",5.0,4.0,1.125,2.0,6000.0,108900.0
250.0,269960.0,27583.0,170000.0,103800.0,Val-Alain,Chaudière-Appalaches,"5, Gérard-Fontaine",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,1600050000.0
829900.0,380000.0,120000.0,513600.0,24000.0,St-Jérôme (Bellefeuille),Laurentides,"1090, rue Mélanie",5.0,2.0,1.125,1.0,1600.0,33000.0
1750000.0,703585.0,142500.0,249800.0,281700.0,Saint-Laurent,Montréal / l'Île,"2735, rue McWillis",3.0,1.0,1.125,1.60799591263252,1502.0240125843316,7030.0
679900.0,259500.0,29000.0,150000.0,160000.0,St-Adolphe-D'Howard,Laurentides,"1170, chemin du Lac Beauchamp",3.0,2.0,1.125,2.0,1502.0240125843316,130680.0
650000.0,195012.0,21242.0,317000.0,176064.0,Ste-Anne-De-La-Rochelle,Estrie,"741, chemin du Lac",4.0,1.0,1.0,1.0,1575.0,217800.0
300000.0,240000.0,38000.0,298600.0,103800.0,Rimouski (Rimouski),Bas-Saint-Laurent,"797, boulevard Saint-Germain",3.0,2.0,1.0,2.0,2108.0,14072.0
295000.0,165800.0,53300.0,62500.0,24000.0,St-Hyacinthe (St-Thomas-D'Aquin),Montérégie (Rive-Sud Montréal),"C-6294, boulevard Laframboise",2.0,1.0,1.0,1.0,1050.0,3.2579418905316664e+16
499000.0,316985.0,66194.0,220000.0,103800.0,Nicolet,Centre-du-Québec,"1465, rue Gérard-Grenier",4.0,2.0,1.125,2.0,1797.0,10185.0
365000.0,130000.0,30000.0,120000.0,280000.0,Clermont,Abitibi-Témiscamingue,"989, chemin de Val-Clermont Ouest",5.0,3.0,1.0,3.0,3796.0,53820.0
300000.0,175900.0,38000.0,170000.0,103800.0,Shefford,Estrie,"21, rue France",3.0,1.0,1.125,1.0,945.0,18851.0
250000.0,368120.0,17792.0,170000.0,171500.0,Jonquière (Jonquière),Saguenay-Lac-Saint-Jean,"2199, rue Saint-Hubert",6.0,3.0,1.125,1.60799591263252,1502.0240125843316,54.51
395000.0,1300000.0,27583.0,170000.0,103800.0,St-Jean-Baptiste,Québec Rive-Nord,"850, rue Saint-Joachim",3.3750426961174997,1.6717671421997238,1.125,1.60799591263252,1502.0240125843316,1100.0
